Date,Radius,Location,Query,TotalResults
8/15/2015,25,"Oklahoma City, OK",C#,117
8/15/2015,50,"Oklahoma City, OK",C#,121
8/15/2015,25,"Oklahoma City, OK",C# mvc,37
8/15/2015,50,"Oklahoma City, OK",C# mvc,38
8/15/2015,25,"Oklahoma City, OK",C# mvc angular,11
8/15/2015,50,"Oklahoma City, OK",C# mvc angular,11
8/15/2015,25,"Oklahoma City, OK",angular,21
8/15/2015,50,"Oklahoma City, OK",angular,21
8/15/2015,25,"Oklahoma City, OK",scala,0
8/15/2015,50,"Oklahoma City, OK",scala,0
8/15/2015,25,"Oklahoma City, OK",python,26
8/15/2015,50,"Oklahoma City, OK",python,29
8/15/2015,25,"Oklahoma City, OK",C++,50
8/15/2015,50,"Oklahoma City, OK",C++,55
8/15/2015,25,"Oklahoma City, OK",java,116
8/15/2015,50,"Oklahoma City, OK",java,121
8/15/2015,25,"Oklahoma City, OK",machine learning,41
8/15/2015,50,"Oklahoma City, OK",machine learning,42
8/15/2015,25,"Salt Lake City, UT",C#,275
8/15/2015,50,"Salt Lake City, UT",C#,380
8/15/2015,25,"Salt Lake City, UT",C# mvc,87
8/15/2015,50,"Salt Lake City, UT",C# mvc,107
8/15/2015,25,"Salt Lake City, UT",C# mvc angular,15
8/15/2015,50,"Salt Lake City, UT",C# mvc angular,22
8/15/2015,25,"Salt Lake City, UT",angular,71
8/15/2015,50,"Salt Lake City, UT",angular,109
8/15/2015,25,"Salt Lake City, UT",scala,11
8/15/2015,50,"Salt Lake City, UT",scala,20
8/15/2015,25,"Salt Lake City, UT",python,152
8/15/2015,50,"Salt Lake City, UT",python,222
8/15/2015,25,"Salt Lake City, UT",C++,138
8/15/2015,50,"Salt Lake City, UT",C++,219
8/15/2015,25,"Salt Lake City, UT",java,422
8/15/2015,50,"Salt Lake City, UT",java,609
8/15/2015,25,"Salt Lake City, UT",machine learning,41
8/15/2015,50,"Salt Lake City, UT",machine learning,70
8/15/2015,25,"Raleigh, NC",C#,525
8/15/2015,50,"Raleigh, NC",C#,557
8/15/2015,25,"Raleigh, NC",C# mvc,121
8/15/2015,50,"Raleigh, NC",C# mvc,131
8/15/2015,25,"Raleigh, NC",C# mvc angular,17
8/15/2015,50,"Raleigh, NC",C# mvc angular,22
8/15/2015,25,"Raleigh, NC",angular,178
8/15/2015,50,"Raleigh, NC",angular,186
8/15/2015,25,"Raleigh, NC",scala,35
8/15/2015,50,"Raleigh, NC",scala,37
8/15/2015,25,"Raleigh, NC",python,477
8/15/2015,50,"Raleigh, NC",python,499
8/15/2015,25,"Raleigh, NC",C++,350
8/15/2015,50,"Raleigh, NC",C++,370
8/15/2015,25,"Raleigh, NC",java,1068
8/15/2015,50,"Raleigh, NC",java,1124
8/15/2015,25,"Raleigh, NC",machine learning,92
8/15/2015,50,"Raleigh, NC",machine learning,113
8/15/2015,25,"St. Paul, MN",C#,579
8/15/2015,50,"St. Paul, MN",C#,595
8/15/2015,25,"St. Paul, MN",C# mvc,157
8/15/2015,50,"St. Paul, MN",C# mvc,161
8/15/2015,25,"St. Paul, MN",C# mvc angular,14
8/15/2015,50,"St. Paul, MN",C# mvc angular,14
8/15/2015,25,"St. Paul, MN",angular,140
8/15/2015,50,"St. Paul, MN",angular,143
8/15/2015,25,"St. Paul, MN",scala,24
8/15/2015,50,"St. Paul, MN",scala,24
8/15/2015,25,"St. Paul, MN",python,308
8/15/2015,50,"St. Paul, MN",python,312
8/15/2015,25,"St. Paul, MN",C++,345
8/15/2015,50,"St. Paul, MN",C++,353
8/15/2015,25,"St. Paul, MN",java,1124
8/15/2015,50,"St. Paul, MN",java,1130
8/15/2015,25,"St. Paul, MN",machine learning,154
8/15/2015,50,"St. Paul, MN",machine learning,167
8/15/2015,25,"Seattle, WA",C#,1872
8/15/2015,50,"Seattle, WA",C#,1939
8/15/2015,25,"Seattle, WA",C# mvc,300
8/15/2015,50,"Seattle, WA",C# mvc,319
8/15/2015,25,"Seattle, WA",C# mvc angular,51
8/15/2015,50,"Seattle, WA",C# mvc angular,54
8/15/2015,25,"Seattle, WA",angular,265
8/15/2015,50,"Seattle, WA",angular,268
8/15/2015,25,"Seattle, WA",scala,139
8/15/2015,50,"Seattle, WA",scala,139
8/15/2015,25,"Seattle, WA",python,1477
8/15/2015,50,"Seattle, WA",python,1490
8/15/2015,25,"Seattle, WA",C++,1680
8/15/2015,50,"Seattle, WA",C++,1703
8/15/2015,25,"Seattle, WA",java,2629
8/15/2015,50,"Seattle, WA",java,2683
8/15/2015,25,"Seattle, WA",machine learning,653
8/15/2015,50,"Seattle, WA",machine learning,680
8/15/2015,25,"Denver, CO",C#,574
8/15/2015,50,"Denver, CO",C#,605
8/15/2015,25,"Denver, CO",C# mvc,170
8/15/2015,50,"Denver, CO",C# mvc,178
8/15/2015,25,"Denver, CO",C# mvc angular,18
8/15/2015,50,"Denver, CO",C# mvc angular,19
8/15/2015,25,"Denver, CO",angular,212
8/15/2015,50,"Denver, CO",angular,222
8/15/2015,25,"Denver, CO",scala,70
8/15/2015,50,"Denver, CO",scala,71
8/15/2015,25,"Denver, CO",python,599
8/15/2015,50,"Denver, CO",python,645
8/15/2015,25,"Denver, CO",C++,464
8/15/2015,50,"Denver, CO",C++,517
8/15/2015,25,"Denver, CO",java,1278
8/15/2015,50,"Denver, CO",java,1327
8/15/2015,25,"Denver, CO",machine learning,178
8/15/2015,50,"Denver, CO",machine learning,200
8/15/2015,25,"Austin, TX",C#,591
8/15/2015,50,"Austin, TX",C#,602
8/15/2015,25,"Austin, TX",C# mvc,163
8/15/2015,50,"Austin, TX",C# mvc,165
8/15/2015,25,"Austin, TX",C# mvc angular,28
8/15/2015,50,"Austin, TX",C# mvc angular,28
8/15/2015,25,"Austin, TX",angular,249
8/15/2015,50,"Austin, TX",angular,252
8/15/2015,25,"Austin, TX",scala,64
8/15/2015,50,"Austin, TX",scala,64
8/15/2015,25,"Austin, TX",python,895
8/15/2015,50,"Austin, TX",python,899
8/15/2015,25,"Austin, TX",C++,571
8/15/2015,50,"Austin, TX",C++,575
8/15/2015,25,"Austin, TX",java,1317
8/15/2015,50,"Austin, TX",java,1326
8/15/2015,25,"Austin, TX",machine learning,150
8/15/2015,50,"Austin, TX",machine learning,153
8/15/2015,25,"Hartford, CT",C#,193
8/15/2015,50,"Hartford, CT",C#,269
8/15/2015,25,"Hartford, CT",C# mvc,49
8/15/2015,50,"Hartford, CT",C# mvc,69
8/15/2015,25,"Hartford, CT",C# mvc angular,7
8/15/2015,50,"Hartford, CT",C# mvc angular,11
8/15/2015,25,"Hartford, CT",angular,33
8/15/2015,50,"Hartford, CT",angular,53
8/15/2015,25,"Hartford, CT",scala,11
8/15/2015,50,"Hartford, CT",scala,13
8/15/2015,25,"Hartford, CT",python,104
8/15/2015,50,"Hartford, CT",python,149
8/15/2015,25,"Hartford, CT",C++,72
8/15/2015,50,"Hartford, CT",C++,123
8/15/2015,25,"Hartford, CT",java,338
8/15/2015,50,"Hartford, CT",java,461
8/15/2015,25,"Hartford, CT",machine learning,62
8/15/2015,50,"Hartford, CT",machine learning,86
8/15/2015,25,"Boston, MA",C#,1312
8/15/2015,50,"Boston, MA",C#,1501
8/15/2015,25,"Boston, MA",C# mvc,263
8/15/2015,50,"Boston, MA",C# mvc,290
8/15/2015,25,"Boston, MA",C# mvc angular,24
8/15/2015,50,"Boston, MA",C# mvc angular,26
8/15/2015,25,"Boston, MA",angular,455
8/15/2015,50,"Boston, MA",angular,511
8/15/2015,25,"Boston, MA",scala,241
8/15/2015,50,"Boston, MA",scala,250
8/15/2015,25,"Boston, MA",python,2061
8/15/2015,50,"Boston, MA",python,2258
8/15/2015,25,"Boston, MA",C++,1605
8/15/2015,50,"Boston, MA",C++,1864
8/15/2015,25,"Boston, MA",java,3449
8/15/2015,50,"Boston, MA",java,3897
8/15/2015,25,"Boston, MA",machine learning,617
8/15/2015,50,"Boston, MA",machine learning,708
8/15/2015,25,"San Francisco, CA",C#,990
8/15/2015,50,"San Francisco, CA",C#,1817
8/15/2015,25,"San Francisco, CA",C# mvc,138
8/15/2015,50,"San Francisco, CA",C# mvc,241
8/15/2015,25,"San Francisco, CA",C# mvc angular,25
8/15/2015,50,"San Francisco, CA",C# mvc angular,40
8/15/2015,25,"San Francisco, CA",angular,692
8/15/2015,50,"San Francisco, CA",angular,1241
8/15/2015,25,"San Francisco, CA",scala,638
8/15/2015,50,"San Francisco, CA",scala,1020
8/15/2015,25,"San Francisco, CA",python,3925
8/15/2015,50,"San Francisco, CA",python,8419
8/15/2015,25,"San Francisco, CA",C++,1876
8/15/2015,50,"San Francisco, CA",C++,5277
8/15/2015,25,"San Francisco, CA",java,5403
8/15/2015,50,"San Francisco, CA",java,10642
8/15/2015,25,"San Francisco, CA",machine learning,1123
8/15/2015,50,"San Francisco, CA",machine learning,2019
8/15/2015,25,"Columbus, OH",C#,261
8/15/2015,50,"Columbus, OH",C#,271
8/15/2015,25,"Columbus, OH",C# mvc,76
8/15/2015,50,"Columbus, OH",C# mvc,77
8/15/2015,25,"Columbus, OH",C# mvc angular,2
8/15/2015,50,"Columbus, OH",C# mvc angular,3
8/15/2015,25,"Columbus, OH",angular,76
8/15/2015,50,"Columbus, OH",angular,88
8/15/2015,25,"Columbus, OH",scala,8
8/15/2015,50,"Columbus, OH",scala,8
8/15/2015,25,"Columbus, OH",python,129
8/15/2015,50,"Columbus, OH",python,131
8/15/2015,25,"Columbus, OH",C++,78
8/15/2015,50,"Columbus, OH",C++,83
8/15/2015,25,"Columbus, OH",java,633
8/15/2015,50,"Columbus, OH",java,646
8/15/2015,25,"Columbus, OH",machine learning,56
8/15/2015,50,"Columbus, OH",machine learning,59
8/15/2015,25,"Richmond, VA",C#,155
8/15/2015,50,"Richmond, VA",C#,163
8/15/2015,25,"Richmond, VA",C# mvc,50
8/15/2015,50,"Richmond, VA",C# mvc,52
8/15/2015,25,"Richmond, VA",C# mvc angular,9
8/15/2015,50,"Richmond, VA",C# mvc angular,10
8/15/2015,25,"Richmond, VA",angular,48
8/15/2015,50,"Richmond, VA",angular,49
8/15/2015,25,"Richmond, VA",scala,0
8/15/2015,50,"Richmond, VA",scala,0
8/15/2015,25,"Richmond, VA",python,46
8/15/2015,50,"Richmond, VA",python,52
8/15/2015,25,"Richmond, VA",C++,60
8/15/2015,50,"Richmond, VA",C++,65
8/15/2015,25,"Richmond, VA",java,233
8/15/2015,50,"Richmond, VA",java,238
8/15/2015,25,"Richmond, VA",machine learning,39
8/15/2015,50,"Richmond, VA",machine learning,52
8/15/2015,25,"Phoenix, AZ",C#,508
8/15/2015,50,"Phoenix, AZ",C#,508
8/15/2015,25,"Phoenix, AZ",C# mvc,149
8/15/2015,50,"Phoenix, AZ",C# mvc,149
8/15/2015,25,"Phoenix, AZ",C# mvc angular,16
8/15/2015,50,"Phoenix, AZ",C# mvc angular,16
8/15/2015,25,"Phoenix, AZ",angular,112
8/15/2015,50,"Phoenix, AZ",angular,112
8/15/2015,25,"Phoenix, AZ",scala,15
8/15/2015,50,"Phoenix, AZ",scala,15
8/15/2015,25,"Phoenix, AZ",python,289
8/15/2015,50,"Phoenix, AZ",python,290
8/15/2015,25,"Phoenix, AZ",C++,327
8/15/2015,50,"Phoenix, AZ",C++,328
8/15/2015,25,"Phoenix, AZ",java,933
8/15/2015,50,"Phoenix, AZ",java,937
8/15/2015,25,"Phoenix, AZ",machine learning,118
8/15/2015,50,"Phoenix, AZ",machine learning,126
8/15/2015,25,"Birmingham, AL",C#,100
8/15/2015,50,"Birmingham, AL",C#,102
8/15/2015,25,"Birmingham, AL",C# mvc,36
8/15/2015,50,"Birmingham, AL",C# mvc,36
8/15/2015,25,"Birmingham, AL",C# mvc angular,3
8/15/2015,50,"Birmingham, AL",C# mvc angular,3
8/15/2015,25,"Birmingham, AL",angular,17
8/15/2015,50,"Birmingham, AL",angular,17
8/15/2015,25,"Birmingham, AL",scala,1
8/15/2015,50,"Birmingham, AL",scala,1
8/15/2015,25,"Birmingham, AL",python,10
8/15/2015,50,"Birmingham, AL",python,10
8/15/2015,25,"Birmingham, AL",C++,24
8/15/2015,50,"Birmingham, AL",C++,24
8/15/2015,25,"Birmingham, AL",java,117
8/15/2015,50,"Birmingham, AL",java,121
8/15/2015,25,"Birmingham, AL",machine learning,18
8/15/2015,50,"Birmingham, AL",machine learning,33
8/15/2015,25,"Kansas City, MO",C#,508
8/15/2015,50,"Kansas City, MO",C#,599
8/15/2015,25,"Kansas City, MO",C# mvc,205
8/15/2015,50,"Kansas City, MO",C# mvc,249
8/15/2015,25,"Kansas City, MO",C# mvc angular,22
8/15/2015,50,"Kansas City, MO",C# mvc angular,22
8/15/2015,25,"Kansas City, MO",angular,68
8/15/2015,50,"Kansas City, MO",angular,68
8/15/2015,25,"Kansas City, MO",scala,11
8/15/2015,50,"Kansas City, MO",scala,11
8/15/2015,25,"Kansas City, MO",python,152
8/15/2015,50,"Kansas City, MO",python,156
8/15/2015,25,"Kansas City, MO",C++,120
8/15/2015,50,"Kansas City, MO",C++,124
8/15/2015,25,"Kansas City, MO",java,441
8/15/2015,50,"Kansas City, MO",java,462
8/15/2015,25,"Kansas City, MO",machine learning,51
8/15/2015,50,"Kansas City, MO",machine learning,60
8/15/2015,25,"Houston, TX",C#,472
8/15/2015,50,"Houston, TX",C#,497
8/15/2015,25,"Houston, TX",C# mvc,104
8/15/2015,50,"Houston, TX",C# mvc,111
8/15/2015,25,"Houston, TX",C# mvc angular,17
8/15/2015,50,"Houston, TX",C# mvc angular,17
8/15/2015,25,"Houston, TX",angular,65
8/15/2015,50,"Houston, TX",angular,68
8/15/2015,25,"Houston, TX",scala,15
8/15/2015,50,"Houston, TX",scala,15
8/15/2015,25,"Houston, TX",python,257
8/15/2015,50,"Houston, TX",python,264
8/15/2015,25,"Houston, TX",C++,299
8/15/2015,50,"Houston, TX",C++,309
8/15/2015,25,"Houston, TX",java,526
8/15/2015,50,"Houston, TX",java,566
8/15/2015,25,"Houston, TX",machine learning,123
8/15/2015,50,"Houston, TX",machine learning,140
8/15/2015,25,"Jacksonville, FL",C#,117
8/15/2015,50,"Jacksonville, FL",C#,117
8/15/2015,25,"Jacksonville, FL",C# mvc,35
8/15/2015,50,"Jacksonville, FL",C# mvc,35
8/15/2015,25,"Jacksonville, FL",C# mvc angular,3
8/15/2015,50,"Jacksonville, FL",C# mvc angular,3
8/15/2015,25,"Jacksonville, FL",angular,16
8/15/2015,50,"Jacksonville, FL",angular,16
8/15/2015,25,"Jacksonville, FL",scala,0
8/15/2015,50,"Jacksonville, FL",scala,0
8/15/2015,25,"Jacksonville, FL",python,33
8/15/2015,50,"Jacksonville, FL",python,33
8/15/2015,25,"Jacksonville, FL",C++,32
8/15/2015,50,"Jacksonville, FL",C++,38
8/15/2015,25,"Jacksonville, FL",java,145
8/15/2015,50,"Jacksonville, FL",java,146
8/15/2015,25,"Jacksonville, FL",machine learning,26
8/15/2015,50,"Jacksonville, FL",machine learning,28
8/15/2015,25,"Orlando, FL",C#,201
8/15/2015,50,"Orlando, FL",C#,215
8/15/2015,25,"Orlando, FL",C# mvc,57
8/15/2015,50,"Orlando, FL",C# mvc,63
8/15/2015,25,"Orlando, FL",C# mvc angular,9
8/15/2015,50,"Orlando, FL",C# mvc angular,11
8/15/2015,25,"Orlando, FL",angular,49
8/15/2015,50,"Orlando, FL",angular,51
8/15/2015,25,"Orlando, FL",scala,3
8/15/2015,50,"Orlando, FL",scala,3
8/15/2015,25,"Orlando, FL",python,112
8/15/2015,50,"Orlando, FL",python,119
8/15/2015,25,"Orlando, FL",C++,184
8/15/2015,50,"Orlando, FL",C++,197
8/15/2015,25,"Orlando, FL",java,454
8/15/2015,50,"Orlando, FL",java,465
8/15/2015,25,"Orlando, FL",machine learning,70
8/15/2015,50,"Orlando, FL",machine learning,97
8/15/2015,25,"Dallas, TX",C#,1072
8/15/2015,50,"Dallas, TX",C#,1343
8/15/2015,25,"Dallas, TX",C# mvc,326
8/15/2015,50,"Dallas, TX",C# mvc,392
8/15/2015,25,"Dallas, TX",C# mvc angular,30
8/15/2015,50,"Dallas, TX",C# mvc angular,41
8/15/2015,25,"Dallas, TX",angular,252
8/15/2015,50,"Dallas, TX",angular,291
8/15/2015,25,"Dallas, TX",scala,61
8/15/2015,50,"Dallas, TX",scala,62
8/15/2015,25,"Dallas, TX",python,580
8/15/2015,50,"Dallas, TX",python,646
8/15/2015,25,"Dallas, TX",C++,587
8/15/2015,50,"Dallas, TX",C++,694
8/15/2015,25,"Dallas, TX",java,1906
8/15/2015,50,"Dallas, TX",java,2200
8/15/2015,25,"Dallas, TX",machine learning,154
8/15/2015,50,"Dallas, TX",machine learning,210
8/15/2015,25,"Charlotte, NC",C#,334
8/15/2015,50,"Charlotte, NC",C#,426
8/15/2015,25,"Charlotte, NC",C# mvc,132
8/15/2015,50,"Charlotte, NC",C# mvc,220
8/15/2015,25,"Charlotte, NC",C# mvc angular,67
8/15/2015,50,"Charlotte, NC",C# mvc angular,151
8/15/2015,25,"Charlotte, NC",angular,151
8/15/2015,50,"Charlotte, NC",angular,237
8/15/2015,25,"Charlotte, NC",scala,6
8/15/2015,50,"Charlotte, NC",scala,6
8/15/2015,25,"Charlotte, NC",python,146
8/15/2015,50,"Charlotte, NC",python,151
8/15/2015,25,"Charlotte, NC",C++,120
8/15/2015,50,"Charlotte, NC",C++,121
8/15/2015,25,"Charlotte, NC",java,648
8/15/2015,50,"Charlotte, NC",java,669
8/15/2015,25,"Charlotte, NC",machine learning,66
8/15/2015,50,"Charlotte, NC",machine learning,78
8/15/2015,25,"Indianapolis, IN",C#,280
8/15/2015,50,"Indianapolis, IN",C#,300
8/15/2015,25,"Indianapolis, IN",C# mvc,51
8/15/2015,50,"Indianapolis, IN",C# mvc,52
8/15/2015,25,"Indianapolis, IN",C# mvc angular,0
8/15/2015,50,"Indianapolis, IN",C# mvc angular,0
8/15/2015,25,"Indianapolis, IN",angular,28
8/15/2015,50,"Indianapolis, IN",angular,36
8/15/2015,25,"Indianapolis, IN",scala,12
8/15/2015,50,"Indianapolis, IN",scala,14
8/15/2015,25,"Indianapolis, IN",python,104
8/15/2015,50,"Indianapolis, IN",python,118
8/15/2015,25,"Indianapolis, IN",C++,79
8/15/2015,50,"Indianapolis, IN",C++,107
8/15/2015,25,"Indianapolis, IN",java,294
8/15/2015,50,"Indianapolis, IN",java,343
8/15/2015,25,"Indianapolis, IN",machine learning,49
8/15/2015,50,"Indianapolis, IN",machine learning,68
8/15/2015,25,"San Antonio, TX",C#,126
8/15/2015,50,"San Antonio, TX",C#,135
8/15/2015,25,"San Antonio, TX",C# mvc,22
8/15/2015,50,"San Antonio, TX",C# mvc,24
8/15/2015,25,"San Antonio, TX",C# mvc angular,0
8/15/2015,50,"San Antonio, TX",C# mvc angular,0
8/15/2015,25,"San Antonio, TX",angular,23
8/15/2015,50,"San Antonio, TX",angular,26
8/15/2015,25,"San Antonio, TX",scala,5
8/15/2015,50,"San Antonio, TX",scala,5
8/15/2015,25,"San Antonio, TX",python,132
8/15/2015,50,"San Antonio, TX",python,135
8/15/2015,25,"San Antonio, TX",C++,117
8/15/2015,50,"San Antonio, TX",C++,119
8/15/2015,25,"San Antonio, TX",java,231
8/15/2015,50,"San Antonio, TX",java,237
8/15/2015,25,"San Antonio, TX",machine learning,29
8/15/2015,50,"San Antonio, TX",machine learning,35
8/15/2015,25,"Cleveland, OH",C#,276
8/15/2015,50,"Cleveland, OH",C#,329
8/15/2015,25,"Cleveland, OH",C# mvc,62
8/15/2015,50,"Cleveland, OH",C# mvc,81
8/15/2015,25,"Cleveland, OH",C# mvc angular,5
8/15/2015,50,"Cleveland, OH",C# mvc angular,10
8/15/2015,25,"Cleveland, OH",angular,24
8/15/2015,50,"Cleveland, OH",angular,39
8/15/2015,25,"Cleveland, OH",scala,4
8/15/2015,50,"Cleveland, OH",scala,4
8/15/2015,25,"Cleveland, OH",python,98
8/15/2015,50,"Cleveland, OH",python,114
8/15/2015,25,"Cleveland, OH",C++,99
8/15/2015,50,"Cleveland, OH",C++,127
8/15/2015,25,"Cleveland, OH",java,359
8/15/2015,50,"Cleveland, OH",java,414
8/15/2015,25,"Cleveland, OH",machine learning,57
8/15/2015,50,"Cleveland, OH",machine learning,87
8/15/2015,25,"Milwaukee, WI",C#,197
8/15/2015,50,"Milwaukee, WI",C#,226
8/15/2015,25,"Milwaukee, WI",C# mvc,49
8/15/2015,50,"Milwaukee, WI",C# mvc,64
8/15/2015,25,"Milwaukee, WI",C# mvc angular,4
8/15/2015,50,"Milwaukee, WI",C# mvc angular,7
8/15/2015,25,"Milwaukee, WI",angular,28
8/15/2015,50,"Milwaukee, WI",angular,33
8/15/2015,25,"Milwaukee, WI",scala,2
8/15/2015,50,"Milwaukee, WI",scala,5
8/15/2015,25,"Milwaukee, WI",python,86
8/15/2015,50,"Milwaukee, WI",python,94
8/15/2015,25,"Milwaukee, WI",C++,123
8/15/2015,50,"Milwaukee, WI",C++,141
8/15/2015,25,"Milwaukee, WI",java,257
8/15/2015,50,"Milwaukee, WI",java,301
8/15/2015,25,"Milwaukee, WI",machine learning,73
8/15/2015,50,"Milwaukee, WI",machine learning,114
8/15/2015,25,"Nashville, TN",C#,217
8/15/2015,50,"Nashville, TN",C#,224
8/15/2015,25,"Nashville, TN",C# mvc,73
8/15/2015,50,"Nashville, TN",C# mvc,74
8/15/2015,25,"Nashville, TN",C# mvc angular,10
8/15/2015,50,"Nashville, TN",C# mvc angular,10
8/15/2015,25,"Nashville, TN",angular,38
8/15/2015,50,"Nashville, TN",angular,38
8/15/2015,25,"Nashville, TN",scala,7
8/15/2015,50,"Nashville, TN",scala,7
8/15/2015,25,"Nashville, TN",python,75
8/15/2015,50,"Nashville, TN",python,77
8/15/2015,25,"Nashville, TN",C++,50
8/15/2015,50,"Nashville, TN",C++,55
8/15/2015,25,"Nashville, TN",java,271
8/15/2015,50,"Nashville, TN",java,278
8/15/2015,25,"Nashville, TN",machine learning,61
8/15/2015,50,"Nashville, TN",machine learning,75
8/15/2015,25,"Cincinnati, OH",C#,190
8/15/2015,50,"Cincinnati, OH",C#,286
8/15/2015,25,"Cincinnati, OH",C# mvc,46
8/15/2015,50,"Cincinnati, OH",C# mvc,62
8/15/2015,25,"Cincinnati, OH",C# mvc angular,9
8/15/2015,50,"Cincinnati, OH",C# mvc angular,10
8/15/2015,25,"Cincinnati, OH",angular,36
8/15/2015,50,"Cincinnati, OH",angular,44
8/15/2015,25,"Cincinnati, OH",scala,1
8/15/2015,50,"Cincinnati, OH",scala,3
8/15/2015,25,"Cincinnati, OH",python,61
8/15/2015,50,"Cincinnati, OH",python,120
8/15/2015,25,"Cincinnati, OH",C++,98
8/15/2015,50,"Cincinnati, OH",C++,219
8/15/2015,25,"Cincinnati, OH",java,390
8/15/2015,50,"Cincinnati, OH",java,550
8/15/2015,25,"Cincinnati, OH",machine learning,62
8/15/2015,50,"Cincinnati, OH",machine learning,100
8/15/2015,25,"Tampa, FL",C#,381
8/15/2015,50,"Tampa, FL",C#,420
8/15/2015,25,"Tampa, FL",C# mvc,108
8/15/2015,50,"Tampa, FL",C# mvc,126
8/15/2015,25,"Tampa, FL",C# mvc angular,14
8/15/2015,50,"Tampa, FL",C# mvc angular,15
8/15/2015,25,"Tampa, FL",angular,57
8/15/2015,50,"Tampa, FL",angular,60
8/15/2015,25,"Tampa, FL",scala,9
8/15/2015,50,"Tampa, FL",scala,9
8/15/2015,25,"Tampa, FL",python,147
8/15/2015,50,"Tampa, FL",python,156
8/15/2015,25,"Tampa, FL",C++,150
8/15/2015,50,"Tampa, FL",C++,166
8/15/2015,25,"Tampa, FL",java,576
8/15/2015,50,"Tampa, FL",java,601
8/15/2015,25,"Tampa, FL",machine learning,98
8/15/2015,50,"Tampa, FL",machine learning,130
8/15/2015,25,"Portland, OR",C#,422
8/15/2015,50,"Portland, OR",C#,451
8/15/2015,25,"Portland, OR",C# mvc,101
8/15/2015,50,"Portland, OR",C# mvc,106
8/15/2015,25,"Portland, OR",C# mvc angular,19
8/15/2015,50,"Portland, OR",C# mvc angular,19
8/15/2015,25,"Portland, OR",angular,110
8/15/2015,50,"Portland, OR",angular,110
8/15/2015,25,"Portland, OR",scala,50
8/15/2015,50,"Portland, OR",scala,50
8/15/2015,25,"Portland, OR",python,489
8/15/2015,50,"Portland, OR",python,492
8/15/2015,25,"Portland, OR",C++,413
8/15/2015,50,"Portland, OR",C++,414
8/15/2015,25,"Portland, OR",java,745
8/15/2015,50,"Portland, OR",java,751
8/15/2015,25,"Portland, OR",machine learning,129
8/15/2015,50,"Portland, OR",machine learning,141
8/15/2015,25,"Louisville, KY",C#,130
8/15/2015,50,"Louisville, KY",C#,141
8/15/2015,25,"Louisville, KY",C# mvc,36
8/15/2015,50,"Louisville, KY",C# mvc,40
8/15/2015,25,"Louisville, KY",C# mvc angular,2
8/15/2015,50,"Louisville, KY",C# mvc angular,2
8/15/2015,25,"Louisville, KY",angular,8
8/15/2015,50,"Louisville, KY",angular,8
8/15/2015,25,"Louisville, KY",scala,1
8/15/2015,50,"Louisville, KY",scala,1
8/15/2015,25,"Louisville, KY",python,25
8/15/2015,50,"Louisville, KY",python,27
8/15/2015,25,"Louisville, KY",C++,39
8/15/2015,50,"Louisville, KY",C++,43
8/15/2015,25,"Louisville, KY",java,93
8/15/2015,50,"Louisville, KY",java,119
8/15/2015,25,"Louisville, KY",machine learning,30
8/15/2015,50,"Louisville, KY",machine learning,42
8/15/2015,25,"Pittsburgh, PA",C#,256
8/15/2015,50,"Pittsburgh, PA",C#,268
8/15/2015,25,"Pittsburgh, PA",C# mvc,58
8/15/2015,50,"Pittsburgh, PA",C# mvc,63
8/15/2015,25,"Pittsburgh, PA",C# mvc angular,11
8/15/2015,50,"Pittsburgh, PA",C# mvc angular,11
8/15/2015,25,"Pittsburgh, PA",angular,76
8/15/2015,50,"Pittsburgh, PA",angular,77
8/15/2015,25,"Pittsburgh, PA",scala,8
8/15/2015,50,"Pittsburgh, PA",scala,9
8/15/2015,25,"Pittsburgh, PA",python,186
8/15/2015,50,"Pittsburgh, PA",python,187
8/15/2015,25,"Pittsburgh, PA",C++,256
8/15/2015,50,"Pittsburgh, PA",C++,260
8/15/2015,25,"Pittsburgh, PA",java,566
8/15/2015,50,"Pittsburgh, PA",java,583
8/15/2015,25,"Pittsburgh, PA",machine learning,80
8/15/2015,50,"Pittsburgh, PA",machine learning,86
8/15/2015,25,"Atlanta, GA",C#,1058
8/15/2015,50,"Atlanta, GA",C#,1118
8/15/2015,25,"Atlanta, GA",C# mvc,339
8/15/2015,50,"Atlanta, GA",C# mvc,357
8/15/2015,25,"Atlanta, GA",C# mvc angular,40
8/15/2015,50,"Atlanta, GA",C# mvc angular,41
8/15/2015,25,"Atlanta, GA",angular,257
8/15/2015,50,"Atlanta, GA",angular,279
8/15/2015,25,"Atlanta, GA",scala,99
8/15/2015,50,"Atlanta, GA",scala,104
8/15/2015,25,"Atlanta, GA",python,690
8/15/2015,50,"Atlanta, GA",python,731
8/15/2015,25,"Atlanta, GA",C++,516
8/15/2015,50,"Atlanta, GA",C++,595
8/15/2015,25,"Atlanta, GA",java,2049
